sample_id,frame,simulation_time,ego_speed_kmh,ego_x,ego_y,ego_z,ego_roll,ego_pitch,ego_yaw,lidar_points,semantic_points,adaptive_cells,terrain_cells,static_cells,vehicle_cells,pedestrian_cells,road_cells,sidewalk_cells,minimum_resolution_m,maximum_resolution_m,front_vehicle_type,front_vehicle_distance_m,collision_count,raw_lidar_file,semantic_lidar_file,adaptive_grid_file
4225,22061,745.188,0.194,-34.342,-49.453,0.141,0.304,0.177,-35.976,25740,46850,14898,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,20.216,847,D:\python_carla\simulation_dataset\raw_lidar\lidar_004225.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004225.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004225.npz
4226,22063,745.288,0.266,-34.333,-49.455,0.142,0.306,0.176,-36.229,26976,49585,14979,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,20.209,849,D:\python_carla\simulation_dataset\raw_lidar\lidar_004226.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004226.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004226.npz
4227,22065,745.388,0.298,-34.326,-49.455,0.141,0.321,0.187,-36.516,25480,46885,14747,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,20.203,851,D:\python_carla\simulation_dataset\raw_lidar\lidar_004227.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004227.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004227.npz
4228,22067,745.488,0.376,-34.317,-49.457,0.142,0.324,0.187,-36.754,26923,49606,14883,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,20.184,853,D:\python_carla\simulation_dataset\raw_lidar\lidar_004228.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004228.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004228.npz
4229,22069,745.588,0.358,-34.309,-49.459,0.142,0.331,0.188,-36.971,25751,46898,14856,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,20.143,855,D:\python_carla\simulation_dataset\raw_lidar\lidar_004229.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004229.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004229.npz
4230,22071,745.688,0.287,-34.301,-49.46,0.142,0.336,0.184,-37.237,27105,49609,14864,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,20.083,857,D:\python_carla\simulation_dataset\raw_lidar\lidar_004230.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004230.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004230.npz
4231,22073,745.788,0.217,-34.293,-49.461,0.142,0.351,0.191,-37.514,25785,46846,14923,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,20.002,859,D:\python_carla\simulation_dataset\raw_lidar\lidar_004231.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004231.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004231.npz
4232,22075,745.888,0.314,-34.284,-49.463,0.142,0.351,0.19,-37.782,26988,49585,14966,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,19.898,861,D:\python_carla\simulation_dataset\raw_lidar\lidar_004232.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004232.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004232.npz
4233,22077,745.988,0.287,-34.276,-49.465,0.142,0.352,0.19,-38.011,25736,46850,14872,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,19.771,863,D:\python_carla\simulation_dataset\raw_lidar\lidar_004233.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004233.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004233.npz
4234,22079,746.088,0.359,-34.267,-49.467,0.143,0.367,0.19,-38.281,27146,49584,14917,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,19.618,865,D:\python_carla\simulation_dataset\raw_lidar\lidar_004234.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004234.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004234.npz
4235,22081,746.188,0.343,-34.257,-49.47,0.142,0.381,0.2,-38.576,25797,46882,14868,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,19.444,867,D:\python_carla\simulation_dataset\raw_lidar\lidar_004235.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004235.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004235.npz
4236,22083,746.288,0.271,-34.249,-49.471,0.142,0.392,0.201,-38.849,27053,49604,14798,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,19.255,869,D:\python_carla\simulation_dataset\raw_lidar\lidar_004236.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004236.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004236.npz
4237,22085,746.388,0.401,-34.239,-49.474,0.143,0.402,0.203,-39.144,25818,46855,14904,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,19.047,871,D:\python_carla\simulation_dataset\raw_lidar\lidar_004237.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004237.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004237.npz
4238,22087,746.488,0.363,-34.231,-49.476,0.143,0.415,0.207,-39.393,27297,49579,14983,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,18.828,873,D:\python_carla\simulation_dataset\raw_lidar\lidar_004238.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004238.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004238.npz
4239,22089,746.588,0.29,-34.222,-49.478,0.143,0.423,0.209,-39.703,25624,46858,14884,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,18.598,875,D:\python_carla\simulation_dataset\raw_lidar\lidar_004239.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004239.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004239.npz
4240,22091,746.688,0.348,-34.213,-49.48,0.143,0.426,0.209,-39.983,27156,49601,14827,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,18.36,877,D:\python_carla\simulation_dataset\raw_lidar\lidar_004240.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004240.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004240.npz
4241,22093,746.788,0.288,-34.205,-49.482,0.143,0.414,0.207,-40.231,25775,46867,14868,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,18.115,879,D:\python_carla\simulation_dataset\raw_lidar\lidar_004241.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004241.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004241.npz
4242,22095,746.888,0.361,-34.197,-49.484,0.143,0.416,0.202,-40.468,27179,49592,14860,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,17.868,881,D:\python_carla\simulation_dataset\raw_lidar\lidar_004242.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004242.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004242.npz
4243,22097,746.988,0.152,-34.191,-49.485,0.144,0.403,0.19,-40.682,25718,46861,14890,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,17.631,883,D:\python_carla\simulation_dataset\raw_lidar\lidar_004243.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004243.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004243.npz
4244,22099,747.088,0.137,-34.187,-49.485,0.145,0.349,0.158,-40.814,26874,49573,14675,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,17.409,885,D:\python_carla\simulation_dataset\raw_lidar\lidar_004244.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004244.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004244.npz
4245,22101,747.188,0.183,-34.182,-49.487,0.146,0.313,0.13,-40.943,25825,46825,14803,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,17.201,887,D:\python_carla\simulation_dataset\raw_lidar\lidar_004245.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004245.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004245.npz
4246,22103,747.288,0.294,-34.176,-49.488,0.147,0.3,0.116,-41.099,26893,49578,14696,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,17.005,889,D:\python_carla\simulation_dataset\raw_lidar\lidar_004246.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004246.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004246.npz
4247,22105,747.388,0.259,-34.172,-49.49,0.147,0.285,0.111,-41.234,25787,46860,14971,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,16.823,891,D:\python_carla\simulation_dataset\raw_lidar\lidar_004247.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004247.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004247.npz
4248,22107,747.488,0.184,-34.166,-49.492,0.148,0.269,0.102,-41.377,27204,49587,14738,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,16.651,893,D:\python_carla\simulation_dataset\raw_lidar\lidar_004248.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004248.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004248.npz
4249,22109,747.588,0.177,-34.16,-49.494,0.148,0.275,0.096,-41.553,25745,46840,14875,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,16.491,895,D:\python_carla\simulation_dataset\raw_lidar\lidar_004249.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004249.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004249.npz
4250,22111,747.688,0.101,-34.156,-49.495,0.148,0.256,0.089,-41.658,27080,49568,14726,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,16.34,897,D:\python_carla\simulation_dataset\raw_lidar\lidar_004250.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004250.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004250.npz
4251,22113,747.788,0.292,-34.151,-49.497,0.148,0.255,0.091,-41.808,25724,46847,14942,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,16.193,899,D:\python_carla\simulation_dataset\raw_lidar\lidar_004251.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004251.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004251.npz
4252,22115,747.888,0.171,-34.145,-49.5,0.148,0.262,0.09,-41.975,27113,49559,14637,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,16.049,901,D:\python_carla\simulation_dataset\raw_lidar\lidar_004252.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004252.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004252.npz
4253,22117,747.988,0.116,-34.139,-49.501,0.148,0.262,0.09,-42.118,25542,46878,14861,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,15.912,903,D:\python_carla\simulation_dataset\raw_lidar\lidar_004253.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004253.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004253.npz
4254,22119,748.088,0.201,-34.134,-49.503,0.148,0.263,0.094,-42.293,27165,49583,14697,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,15.783,905,D:\python_carla\simulation_dataset\raw_lidar\lidar_004254.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004254.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004254.npz
4255,22121,748.188,0.093,-34.13,-49.505,0.148,0.258,0.095,-42.425,25492,46880,14848,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,15.669,907,D:\python_carla\simulation_dataset\raw_lidar\lidar_004255.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004255.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004255.npz
4256,22123,748.288,0.112,-34.125,-49.506,0.149,0.244,0.099,-42.562,27184,49570,14670,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,15.574,909,D:\python_carla\simulation_dataset\raw_lidar\lidar_004256.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004256.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004256.npz
4257,22125,748.388,0.177,-34.122,-49.506,0.148,0.239,0.101,-42.724,25834,46833,14958,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,15.495,911,D:\python_carla\simulation_dataset\raw_lidar\lidar_004257.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004257.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004257.npz
4258,22127,748.488,0.107,-34.119,-49.506,0.149,0.227,0.099,-42.867,27070,49557,14713,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,15.431,913,D:\python_carla\simulation_dataset\raw_lidar\lidar_004258.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004258.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004258.npz
4259,22129,748.588,0.132,-34.116,-49.506,0.149,0.22,0.098,-43.004,25759,46835,14917,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,15.383,915,D:\python_carla\simulation_dataset\raw_lidar\lidar_004259.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004259.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004259.npz
4260,22131,748.688,0.179,-34.112,-49.506,0.149,0.218,0.099,-43.163,27195,49542,14716,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,15.354,917,D:\python_carla\simulation_dataset\raw_lidar\lidar_004260.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004260.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004260.npz
4261,22133,748.788,0.107,-34.109,-49.506,0.149,0.21,0.097,-43.308,25778,46861,14880,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,15.344,919,D:\python_carla\simulation_dataset\raw_lidar\lidar_004261.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004261.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004261.npz
4262,22135,748.888,0.112,-34.106,-49.506,0.149,0.203,0.096,-43.448,27260,49572,14791,0,0,0,0,0,0,0.05,0.5,vehicle.carlamotors.firetruck,15.354,921,D:\python_carla\simulation_dataset\raw_lidar\lidar_004262.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004262.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004262.npz
4263,22137,748.988,0.18,-34.103,-49.506,0.148,0.202,0.098,-43.609,25865,46833,14977,0,0,0,0,0,0,0.05,0.5,vehicle.volkswagen.t2,18.854,923,D:\python_carla\simulation_dataset\raw_lidar\lidar_004263.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004263.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004263.npz
4264,22139,749.088,0.252,-34.099,-49.507,0.148,0.201,0.1,-43.752,27123,49545,14777,0,0,0,0,0,0,0.05,0.5,vehicle.volkswagen.t2,18.843,925,D:\python_carla\simulation_dataset\raw_lidar\lidar_004264.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004264.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004264.npz
4265,22141,749.188,0.328,-34.091,-49.511,0.147,0.239,0.121,-43.984,25722,46854,15018,0,0,0,0,0,0,0.05,0.5,vehicle.volkswagen.t2,18.843,927,D:\python_carla\simulation_dataset\raw_lidar\lidar_004265.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004265.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004265.npz
4266,22143,749.288,0.388,-34.083,-49.514,0.146,0.283,0.149,-44.26,27082,49545,14736,0,0,0,0,0,0,0.05,0.5,vehicle.volkswagen.t2,18.857,929,D:\python_carla\simulation_dataset\raw_lidar\lidar_004266.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004266.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004266.npz
4267,22145,749.388,0.4,-34.072,-49.52,0.145,0.323,0.177,-44.55,25600,46844,14832,0,0,0,0,0,0,0.05,0.5,vehicle.volkswagen.t2,18.888,931,D:\python_carla\simulation_dataset\raw_lidar\lidar_004267.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004267.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004267.npz
4268,22147,749.488,0.353,-34.063,-49.524,0.144,0.358,0.195,-44.879,27340,49546,14802,0,0,0,0,0,0,0.05,0.5,vehicle.audi.tt,21.656,933,D:\python_carla\simulation_dataset\raw_lidar\lidar_004268.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004268.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004268.npz
4269,22149,749.588,0.326,-34.054,-49.528,0.144,0.398,0.213,-45.185,25566,46846,14800,0,0,0,0,0,0,0.05,0.5,vehicle.audi.tt,21.479,935,D:\python_carla\simulation_dataset\raw_lidar\lidar_004269.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004269.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004269.npz
4270,22151,749.688,0.203,-34.046,-49.531,0.143,0.414,0.22,-45.451,27213,49543,14911,0,0,0,0,0,0,0.05,0.5,vehicle.audi.tt,21.285,937,D:\python_carla\simulation_dataset\raw_lidar\lidar_004270.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004270.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004270.npz
4271,22153,749.788,0.312,-34.039,-49.533,0.143,0.422,0.22,-45.737,25688,46837,14929,0,0,0,0,0,0,0.05,0.5,vehicle.audi.tt,21.074,939,D:\python_carla\simulation_dataset\raw_lidar\lidar_004271.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004271.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004271.npz
4272,22155,749.888,0.295,-34.03,-49.537,0.144,0.431,0.216,-46.029,26984,49553,14754,0,0,0,0,0,0,0.05,0.5,vehicle.audi.tt,20.852,941,D:\python_carla\simulation_dataset\raw_lidar\lidar_004272.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004272.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004272.npz
4273,22157,749.988,0.389,-34.021,-49.542,0.144,0.442,0.219,-46.297,25791,46869,14890,0,0,0,0,0,0,0.05,0.5,vehicle.audi.tt,20.654,943,D:\python_carla\simulation_dataset\raw_lidar\lidar_004273.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004273.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004273.npz
4274,22159,750.088,0.282,-34.012,-49.545,0.144,0.453,0.22,-46.606,27171,49545,14813,0,0,0,0,0,0,0.05,0.5,vehicle.audi.tt,20.548,945,D:\python_carla\simulation_dataset\raw_lidar\lidar_004274.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004274.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004274.npz
4275,22161,750.188,0.267,-34.002,-49.55,0.144,0.471,0.227,-46.932,25813,46870,14993,0,0,0,0,0,0,0.05,0.5,vehicle.audi.tt,20.45,947,D:\python_carla\simulation_dataset\raw_lidar\lidar_004275.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004275.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004275.npz
4276,22163,750.288,0.302,-33.992,-49.555,0.144,0.469,0.225,-47.22,27089,49540,14897,0,0,0,0,0,0,0.05,0.5,vehicle.audi.tt,20.333,949,D:\python_carla\simulation_dataset\raw_lidar\lidar_004276.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004276.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004276.npz
4277,22165,750.388,0.3,-33.983,-49.559,0.143,0.494,0.235,-47.559,25647,46843,14911,0,0,0,0,0,0,0.05,0.5,vehicle.audi.tt,20.19,951,D:\python_carla\simulation_dataset\raw_lidar\lidar_004277.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004277.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004277.npz
4278,22167,750.488,0.271,-33.975,-49.563,0.144,0.499,0.234,-47.82,26963,49560,14675,0,0,0,0,0,0,0.05,0.5,vehicle.audi.tt,20.032,953,D:\python_carla\simulation_dataset\raw_lidar\lidar_004278.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004278.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004278.npz
4279,22169,750.588,0.228,-33.967,-49.566,0.144,0.51,0.241,-48.144,25645,46874,14982,0,0,0,0,0,0,0.05,0.5,vehicle.audi.tt,19.872,955,D:\python_carla\simulation_dataset\raw_lidar\lidar_004279.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004279.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004279.npz
4280,22171,750.688,0.396,-33.959,-49.57,0.144,0.504,0.238,-48.41,27098,49534,14804,0,0,0,0,0,0,0.05,0.5,vehicle.audi.tt,19.741,957,D:\python_carla\simulation_dataset\raw_lidar\lidar_004280.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004280.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004280.npz
4281,22173,750.788,0.228,-33.95,-49.574,0.144,0.511,0.24,-48.716,25569,46865,14941,0,0,0,0,0,0,0.05,0.5,vehicle.audi.tt,19.652,959,D:\python_carla\simulation_dataset\raw_lidar\lidar_004281.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004281.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004281.npz
4282,22175,750.888,0.361,-33.942,-49.578,0.144,0.501,0.234,-48.963,27064,49547,14740,0,0,0,0,0,0,0.05,0.5,vehicle.audi.tt,19.553,961,D:\python_carla\simulation_dataset\raw_lidar\lidar_004282.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004282.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004282.npz
4283,22177,750.988,0.373,-33.932,-49.583,0.144,0.516,0.241,-49.288,25675,46862,14925,0,0,0,0,0,0,0.05,0.5,vehicle.audi.tt,19.446,963,D:\python_carla\simulation_dataset\raw_lidar\lidar_004283.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004283.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004283.npz
4284,22179,751.088,0.507,-33.924,-49.588,0.145,0.523,0.24,-49.58,27027,49529,14772,0,0,0,0,0,0,0.05,0.5,vehicle.audi.tt,19.336,965,D:\python_carla\simulation_dataset\raw_lidar\lidar_004284.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004284.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004284.npz
4285,22181,751.188,0.396,-33.915,-49.592,0.144,0.539,0.245,-49.927,25690,46848,15049,0,0,0,0,0,0,0.05,0.5,vehicle.audi.tt,19.222,967,D:\python_carla\simulation_dataset\raw_lidar\lidar_004285.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004285.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004285.npz
4286,22183,751.288,0.367,-33.906,-49.597,0.145,0.544,0.245,-50.252,27143,49526,14836,0,0,0,0,0,0,0.05,0.5,vehicle.audi.tt,19.11,969,D:\python_carla\simulation_dataset\raw_lidar\lidar_004286.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_004286.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_004286.npz
